   Chi^2    ('R1'  'R2'  'R3'  'Theta2'  'Theta3'  'Phi'  'q1'  'q2'  'q3')
   262.263    1.75  1.75  1.6  76.   76.   54.    0.5   0.3   0.15
   262.566    1.8   1.75  1.6  76.   80.   56.    0.5   0.3   0.15
   265.585    1.7   1.65  1.45 78.   80.   56.    0.5   0.3   0.15
   266.359    1.8   1.65  1.65 78.   80.   54.    0.5   0.3   0.15
   267.376    1.75  1.65  1.5  76.   78.   56.    0.5   0.3   0.15
   268.137    1.8   1.75  1.6  78.   80.   54.    0.5   0.3   0.15
   269.686    1.7   1.65  1.5  76.   74.   54.    0.5   0.3   0.15
   270.220    1.7   1.7   1.45 76.   78.   56.    0.5   0.3   0.15
   270.459    1.8   1.7   1.45 76.   74.   58.    0.5   0.3   0.15
   270.495    1.8   1.65  1.45 76.   78.   56.    0.5   0.3   0.15
   272.788    1.8   1.7   1.65 78.   80.   54.    0.5   0.3   0.15
   272.966    1.7   1.7   1.55 78.   78.   54.    0.5   0.3   0.15
   273.793    1.8   1.65  1.45 78.   74.   58.    0.5   0.3   0.15
   274.213    1.8   1.7   1.6  76.   80.   56.    0.5   0.3   0.15
   274.232    1.8   1.65  1.45 82.   78.   56.    0.5   0.3   0.15
   274.741    1.7   1.7   1.6  78.   78.   54.    0.5   0.3   0.15
   277.073    1.75  1.75  1.65 76.   76.   54.    0.5   0.3   0.15
   277.263    1.7   1.7   1.65 78.   78.   54.    0.5   0.3   0.15
   278.761    1.75  1.65  1.45 80.   80.   54.    0.5   0.3   0.15
   278.803    1.7   1.75  1.5  76.   76.   54.    0.5   0.3   0.15
   279.532    1.8   1.7   1.65 76.   76.   54.    0.5   0.3   0.15
   281.913    1.7   1.7   1.5  76.   78.   56.    0.5   0.3   0.15
   282.404    1.7   1.7   1.55 76.   78.   56.    0.5   0.3   0.15
   284.820    1.7   1.7   1.65 76.   78.   56.    0.5   0.3   0.15
   286.622    1.8   1.7   1.45 78.   78.   54.    0.5   0.3   0.15
   287.136    1.8   1.75  1.55 76.   80.   56.    0.5   0.3   0.15
   287.176    1.7   1.7   1.6  76.   78.   56.    0.5   0.3   0.15
   288.334    1.7   1.7   1.65 76.   74.   54.    0.5   0.3   0.15
   288.727    1.75  1.65  1.55 78.   78.   54.    0.5   0.3   0.15
   289.361    1.7   1.65  1.45 80.   80.   54.    0.5   0.3   0.15
   290.431    1.8   1.75  1.55 78.   80.   54.    0.5   0.3   0.15
   290.843    1.8   1.7   1.6  76.   76.   54.    0.5   0.3   0.15
   293.635    1.7   1.75  1.55 76.   76.   54.    0.5   0.3   0.15
   298.226    1.7   1.75  1.45 76.   74.   58.    0.5   0.3   0.15
   299.262    1.8   1.7   1.55 76.   76.   54.    0.5   0.3   0.15
   300.924    1.8   1.65  1.5  78.   78.   54.    0.5   0.3   0.15
   301.130    1.7   1.65  1.65 76.   78.   56.    0.5   0.3   0.15
   305.988    1.8   1.65  1.65 76.   76.   54.    0.5   0.3   0.15
   306.210    1.75  1.75  1.65 76.   80.   56.    0.5   0.3   0.15
   309.106    1.7   1.65  1.55 76.   74.   54.    0.5   0.3   0.15
   309.859    1.8   1.75  1.5  76.   74.   58.    0.5   0.3   0.15
   309.888    1.75  1.75  1.65 78.   80.   54.    0.5   0.3   0.15
   311.382    1.7   1.65  1.6  76.   78.   56.    0.5   0.3   0.15
   311.778    1.75  1.7   1.45 76.   76.   54.    0.5   0.3   0.15
   312.782    1.75  1.65  1.45 76.   78.   56.    0.5   0.3   0.15
   315.110    1.7   1.65  1.65 78.   78.   54.    0.5   0.3   0.15
   315.944    1.7   1.7   1.45 76.   74.   58.    0.5   0.3   0.15
   316.515    1.8   1.7   1.5  76.   76.   54.    0.5   0.3   0.15
   317.273    1.8   1.75  1.45 76.   74.   58.    0.5   0.3   0.15
   318.309    1.7   1.75  1.6  76.   76.   54.    0.5   0.3   0.15
   320.167    1.8   1.7   1.6  78.   80.   54.    0.5   0.3   0.15
   320.711    1.75  1.75  1.6  78.   80.   54.    0.5   0.3   0.15
   321.644    1.7   1.65  1.55 76.   78.   56.    0.5   0.3   0.15
   322.176    1.7   1.65  1.6  78.   78.   54.    0.5   0.3   0.15
   323.115    1.75  1.65  1.65 76.   80.   56.    0.5   0.3   0.15
   325.138    1.8   1.75  1.5  78.   80.   54.    0.5   0.3   0.15
   326.870    1.8   1.65  1.55 76.   80.   56.    0.5   0.3   0.15
   327.854    1.75  1.7   1.5  76.   76.   54.    0.5   0.3   0.15
   327.902    1.8   1.75  1.5  76.   80.   56.    0.5   0.3   0.15
   328.267    1.75  1.75  1.55 78.   80.   54.    0.5   0.3   0.15
   328.670    1.8   1.7   1.55 76.   80.   56.    0.5   0.3   0.15
   329.571    1.75  1.65  1.5  78.   78.   54.    0.5   0.3   0.15
   330.656    1.7   1.7   1.45 76.   76.   54.    0.5   0.3   0.15
   331.286    1.75  1.7   1.65 76.   80.   56.    0.5   0.3   0.15
   331.972    1.75  1.75  1.6  76.   80.   56.    0.5   0.3   0.15
   333.652    1.7   1.65  1.55 78.   78.   54.    0.5   0.3   0.15
   333.984    1.75  1.75  1.5  78.   80.   54.    0.5   0.3   0.15
   334.972    1.7   1.65  1.6  76.   74.   54.    0.5   0.3   0.15
   336.099    1.8   1.7   1.45 76.   76.   54.    0.5   0.3   0.15
   336.500    1.7   1.65  1.5  76.   78.   56.    0.5   0.3   0.15
   344.467    1.75  1.7   1.65 78.   80.   54.    0.5   0.3   0.15
   346.198    1.7   1.65  1.5  78.   78.   54.    0.5   0.3   0.15
   347.323    1.8   1.65  1.6  78.   80.   54.    0.5   0.3   0.15
   347.447    1.75  1.7   1.65 76.   76.   54.    0.5   0.3   0.15
   347.665    1.75  1.7   1.55 76.   76.   54.    0.5   0.3   0.15
   347.978    1.7   1.75  1.65 76.   76.   54.    0.5   0.3   0.15
   349.210    1.8   1.65  1.6  76.   76.   54.    0.5   0.3   0.15
   350.436    1.75  1.7   1.6  76.   76.   54.    0.5   0.3   0.15
   354.069    1.7   1.75  1.5  78.   74.   56.    0.5   0.3   0.15
   356.868    1.7   1.65  1.45 76.   78.   56.    0.5   0.3   0.15
   356.901    1.75  1.7   1.6  76.   80.   56.    0.5   0.3   0.15
   358.138    1.75  1.75  1.45 78.   80.   54.    0.5   0.3   0.15
   360.418    1.75  1.75  1.55 76.   80.   56.    0.5   0.3   0.15
   361.827    1.7   1.65  1.45 78.   78.   54.    0.5   0.3   0.15
   363.108    1.8   1.75  1.45 78.   80.   54.    0.5   0.3   0.15
   365.036    1.7   1.75  1.45 78.   80.   54.    0.5   0.3   0.15
   366.407    1.7   1.65  1.65 76.   74.   54.    0.5   0.3   0.15
   366.815    1.75  1.65  1.6  76.   80.   56.    0.5   0.3   0.15
   369.003    1.75  1.65  1.65 78.   80.   54.    0.5   0.3   0.15
   372.041    1.75  1.75  1.5  76.   80.   56.    0.5   0.3   0.15
   375.809    1.75  1.75  1.5  76.   74.   58.    0.5   0.3   0.15
   376.471    1.8   1.75  1.45 76.   80.   56.    0.5   0.3   0.15
   377.849    1.7   1.75  1.5  78.   80.   54.    0.5   0.3   0.15
   379.072    1.8   1.75  1.65 76.   78.   54.    0.5   0.3   0.15
   379.899    1.8   1.7   1.55 78.   80.   54.    0.5   0.3   0.15
   380.608    1.7   1.75  1.65 78.   80.   54.    0.5   0.3   0.15
   380.863    1.75  1.75  1.45 76.   74.   58.    0.5   0.3   0.15
   385.787    1.75  1.7   1.6  78.   80.   54.    0.5   0.3   0.15
   387.000    1.75  1.75  1.45 76.   80.   56.    0.5   0.3   0.15
   388.503    1.8   1.65  1.55 76.   76.   54.    0.5   0.3   0.15
   391.667    1.7   1.7   1.5  76.   76.   54.    0.5   0.3   0.15
   391.854    1.8   1.75  1.6  76.   78.   54.    0.5   0.3   0.15
   395.897    1.8   1.7   1.5  76.   80.   56.    0.5   0.3   0.15
   395.973    1.75  1.65  1.45 78.   78.   54.    0.5   0.3   0.15
   397.621    1.8   1.65  1.45 78.   78.   54.    0.5   0.3   0.15
   400.969    1.7   1.75  1.45 76.   76.   60.    0.5   0.3   0.15
   401.023    1.7   1.75  1.55 78.   80.   54.    0.5   0.3   0.15
   402.497    1.7   1.75  1.6  78.   80.   54.    0.5   0.3   0.15
   402.961    1.75  1.75  1.45 76.   78.   54.    0.5   0.3   0.15
   406.633    1.7   1.75  1.65 76.   80.   56.    0.5   0.3   0.15
   407.443    1.8   1.75  1.55 76.   78.   54.    0.5   0.3   0.15
   413.918    1.75  1.7   1.55 76.   80.   56.    0.5   0.3   0.15
   415.446    1.7   1.75  1.6  76.   80.   56.    0.5   0.3   0.15
   417.179    1.75  1.65  1.65 76.   76.   54.    0.5   0.3   0.15
   417.563    1.8   1.65  1.5  76.   80.   56.    0.5   0.3   0.15
   417.939    1.7   1.7   1.55 76.   76.   54.    0.5   0.3   0.15
   424.996    1.8   1.75  1.5  76.   78.   54.    0.5   0.3   0.15
   426.129    1.75  1.65  1.6  78.   80.   54.    0.5   0.3   0.15
   428.263    1.7   1.75  1.45 76.   80.   56.    0.5   0.3   0.15
   428.736    1.7   1.7   1.6  76.   76.   54.    0.5   0.3   0.15
   429.198    1.75  1.7   1.55 78.   80.   54.    0.5   0.3   0.15
   430.130    1.75  1.65  1.55 76.   80.   56.    0.5   0.3   0.15
   432.233    1.75  1.65  1.6  76.   76.   54.    0.5   0.3   0.15
   433.472    1.8   1.65  1.55 78.   80.   54.    0.5   0.3   0.15
   436.981    1.8   1.75  1.45 76.   78.   54.    0.5   0.3   0.15
   439.362    1.7   1.75  1.45 76.   78.   54.    0.5   0.3   0.15
   440.926    1.8   1.65  1.5  76.   76.   54.    0.5   0.3   0.15
   440.945    1.75  1.75  1.5  76.   78.   54.    0.5   0.3   0.15
   442.731    1.7   1.7   1.65 78.   80.   54.    0.5   0.3   0.15
   445.432    1.7   1.75  1.55 76.   80.   56.    0.5   0.3   0.15
   446.455    1.75  1.65  1.55 76.   76.   54.    0.5   0.3   0.15
   449.308    1.8   1.7   1.5  78.   80.   54.    0.5   0.3   0.15
   449.530    1.7   1.7   1.65 76.   76.   54.    0.5   0.3   0.15
   452.274    1.8   1.7   1.65 76.   78.   54.    0.5   0.3   0.15
   453.443    1.7   1.7   1.65 76.   80.   56.    0.5   0.3   0.15
   453.534    1.75  1.75  1.6  76.   78.   54.    0.5   0.3   0.15
   455.589    1.75  1.75  1.65 76.   78.   54.    0.5   0.3   0.15
   457.488    1.75  1.7   1.5  76.   80.   56.    0.5   0.3   0.15
   459.226    1.75  1.75  1.55 76.   78.   54.    0.5   0.3   0.15
   463.533    1.75  1.7   1.5  78.   80.   54.    0.5   0.3   0.15
   465.689    1.7   1.75  1.5  76.   80.   56.    0.5   0.3   0.15
   473.205    1.75  1.65  1.5  76.   76.   54.    0.5   0.3   0.15
   473.526    1.7   1.7   1.6  76.   80.   56.    0.5   0.3   0.15
   473.962    1.7   1.65  1.65 76.   80.   56.    0.5   0.3   0.15
   477.099    1.7   1.7   1.6  78.   80.   54.    0.5   0.3   0.15
   477.405    1.75  1.65  1.6  82.   78.   60.    0.5   0.3   0.15
   484.268    1.8   1.65  1.65 76.   78.   54.    0.5   0.3   0.15
   484.306    1.7   1.65  1.65 78.   80.   54.    0.5   0.3   0.15
   487.999    1.8   1.7   1.6  76.   78.   54.    0.5   0.3   0.15
   496.901    1.7   1.7   1.55 78.   80.   54.    0.5   0.3   0.15
   496.918    1.75  1.65  1.55 78.   80.   54.    0.5   0.3   0.15
   510.901    1.7   1.7   1.55 76.   80.   56.    0.5   0.3   0.15
   511.897    1.8   1.7   1.45 76.   80.   56.    0.5   0.3   0.15
   512.050    1.7   1.65  1.6  76.   80.   56.    0.5   0.3   0.15
   512.148    1.7   1.7   1.5  78.   80.   54.    0.5   0.3   0.15
   518.921    1.75  1.65  1.45 76.   76.   54.    0.5   0.3   0.15
   519.572    1.75  1.65  1.5  76.   80.   56.    0.5   0.3   0.15
   519.643    1.75  1.7   1.45 78.   80.   54.    0.5   0.3   0.15
   522.679    1.7   1.75  1.6  76.   78.   54.    0.5   0.3   0.15
   524.711    1.7   1.65  1.6  78.   80.   54.    0.5   0.3   0.15
   529.327    1.7   1.7   1.45 78.   80.   54.    0.5   0.3   0.15
   529.384    1.7   1.65  1.45 76.   76.   54.    0.5   0.3   0.15
   532.059    1.7   1.65  1.55 76.   76.   54.    0.5   0.3   0.15
   534.266    1.7   1.65  1.6  76.   76.   54.    0.5   0.3   0.15
   536.388    1.7   1.75  1.65 76.   78.   54.    0.5   0.3   0.15
   538.642    1.7   1.65  1.5  76.   76.   54.    0.5   0.3   0.15
   544.302    1.8   1.65  1.45 76.   76.   54.    0.5   0.3   0.15
   548.259    1.75  1.7   1.65 76.   78.   54.    0.5   0.3   0.15
   549.219    1.75  1.7   1.45 76.   80.   56.    0.5   0.3   0.15
   549.426    1.7   1.65  1.65 76.   76.   54.    0.5   0.3   0.15
   551.873    1.8   1.7   1.45 78.   80.   54.    0.5   0.3   0.15
   552.042    1.7   1.65  1.55 76.   80.   56.    0.5   0.3   0.15
   561.690    1.7   1.75  1.55 76.   78.   54.    0.5   0.3   0.15
   562.058    1.7   1.7   1.5  76.   80.   56.    0.5   0.3   0.15
   583.079    1.7   1.65  1.55 78.   80.   54.    0.5   0.3   0.15
   589.320    1.8   1.65  1.6  76.   78.   54.    0.5   0.3   0.15
   590.159    1.75  1.7   1.6  76.   78.   54.    0.5   0.3   0.15
   595.125    1.7   1.75  1.5  76.   78.   54.    0.5   0.3   0.15
   597.008    1.8   1.7   1.55 76.   78.   54.    0.5   0.3   0.15
   609.213    1.8   1.75  1.65 76.   80.   54.    0.5   0.3   0.15
   612.756    1.8   1.65  1.45 76.   80.   56.    0.5   0.3   0.15
   623.093    1.8   1.65  1.5  78.   80.   54.    0.5   0.3   0.15
   628.866    1.7   1.7   1.45 76.   80.   56.    0.5   0.3   0.15
   633.163    1.75  1.65  1.65 76.   78.   54.    0.5   0.3   0.15
   645.401    1.8   1.65  1.45 76.   78.   54.    0.5   0.3   0.15
   647.489    1.8   1.65  1.45 76.   80.   54.    0.5   0.3   0.15
   654.233    1.75  1.65  1.5  78.   80.   54.    0.5   0.3   0.15
   659.268    1.8   1.7   1.45 76.   80.   54.    0.5   0.3   0.15
   668.832    1.7   1.65  1.5  76.   80.   56.    0.5   0.3   0.15
   675.966    1.7   1.7   1.65 76.   78.   54.    0.5   0.3   0.15
   677.692    1.8   1.65  1.45 78.   80.   54.    0.5   0.3   0.15
   683.519    1.75  1.7   1.55 76.   78.   54.    0.5   0.3   0.15
   699.892    1.8   1.7   1.45 76.   78.   54.    0.5   0.3   0.15
   700.359    1.8   1.7   1.5  76.   78.   54.    0.5   0.3   0.15
   717.358    1.7   1.65  1.5  78.   80.   54.    0.5   0.3   0.15
   718.182    1.8   1.65  1.5  76.   80.   54.    0.5   0.3   0.15
   719.628    1.8   1.75  1.45 76.   80.   54.    0.5   0.3   0.15
   723.142    1.75  1.65  1.45 76.   80.   56.    0.5   0.3   0.15
   737.751    1.8   1.7   1.5  76.   80.   54.    0.5   0.3   0.15
   750.456    1.75  1.7   1.5  76.   78.   54.    0.5   0.3   0.15
   751.832    1.7   1.7   1.6  76.   78.   54.    0.5   0.3   0.15
   756.188    1.75  1.75  1.65 76.   80.   54.    0.5   0.3   0.15
   757.962    1.8   1.65  1.5  76.   78.   54.    0.5   0.3   0.15
   758.628    1.75  1.7   1.45 76.   80.   54.    0.5   0.3   0.15
   760.257    1.75  1.65  1.45 76.   80.   54.    0.5   0.3   0.15
   760.518    1.8   1.75  1.6  76.   80.   54.    0.5   0.3   0.15
   760.647    1.8   1.7   1.65 76.   80.   54.    0.5   0.3   0.15
   761.151    1.75  1.7   1.45 76.   78.   54.    0.5   0.3   0.15
   764.771    1.8   1.65  1.55 76.   78.   54.    0.5   0.3   0.15
   767.795    1.75  1.65  1.45 76.   78.   54.    0.5   0.3   0.15
   768.297    1.75  1.65  1.6  76.   78.   54.    0.5   0.3   0.15
   774.457    1.75  1.65  1.45 78.   80.   54.    0.5   0.3   0.15
   790.295    1.7   1.7   1.45 76.   78.   54.    0.5   0.3   0.15
   790.372    1.8   1.75  1.5  76.   80.   54.    0.5   0.3   0.15
   793.560    1.7   1.75  1.45 76.   80.   54.    0.5   0.3   0.15
   804.633    1.75  1.75  1.45 76.   80.   54.    0.5   0.3   0.15
   818.529    1.75  1.65  1.5  76.   80.   54.    0.5   0.3   0.15
   824.651    1.7   1.7   1.45 76.   80.   54.    0.5   0.3   0.15
   824.956    1.7   1.7   1.55 76.   78.   54.    0.5   0.3   0.15
   830.078    1.75  1.7   1.5  76.   80.   54.    0.5   0.3   0.15
   833.101    1.7   1.7   1.5  76.   78.   54.    0.5   0.3   0.15
   836.657    1.75  1.75  1.5  76.   80.   54.    0.5   0.3   0.15
   837.399    1.7   1.75  1.5  76.   80.   54.    0.5   0.3   0.15
   839.501    1.8   1.65  1.65 76.   80.   54.    0.5   0.3   0.15
   840.797    1.8   1.75  1.55 76.   80.   54.    0.5   0.3   0.15
   841.557    1.8   1.65  1.55 76.   80.   54.    0.5   0.3   0.15
   842.374    1.7   1.65  1.45 76.   80.   54.    0.5   0.3   0.15
   846.464    1.7   1.65  1.45 76.   80.   56.    0.5   0.3   0.15
   853.355    1.7   1.65  1.45 78.   80.   54.    0.5   0.3   0.15
   872.876    1.75  1.65  1.5  76.   78.   54.    0.5   0.3   0.15
   875.402    1.75  1.75  1.6  76.   80.   54.    0.5   0.3   0.15
   876.136    1.7   1.65  1.65 76.   78.   54.    0.5   0.3   0.15
   878.240    1.7   1.65  1.45 76.   78.   54.    0.5   0.3   0.15
   879.033    1.8   1.7   1.55 76.   80.   54.    0.5   0.3   0.15
   885.251    1.75  1.65  1.55 76.   78.   54.    0.5   0.3   0.15
   893.604    1.7   1.7   1.5  76.   80.   54.    0.5   0.3   0.15
   903.545    1.75  1.75  1.55 76.   80.   54.    0.5   0.3   0.15
   905.210    1.8   1.7   1.6  76.   80.   54.    0.5   0.3   0.15
   913.997    1.7   1.65  1.5  76.   80.   54.    0.5   0.3   0.15
   920.262    1.7   1.75  1.65 76.   80.   54.    0.5   0.3   0.15
   935.413    1.75  1.65  1.55 76.   80.   54.    0.5   0.3   0.15
   960.101    1.8   1.65  1.6  76.   80.   54.    0.5   0.3   0.15
   960.843    1.7   1.75  1.55 76.   80.   54.    0.5   0.3   0.15
   961.982    1.75  1.7   1.55 76.   80.   54.    0.5   0.3   0.15
   963.327    1.75  1.7   1.65 76.   80.   54.    0.5   0.3   0.15
   975.810    1.7   1.65  1.5  76.   78.   54.    0.5   0.3   0.15
   989.399    1.7   1.65  1.6  76.   78.   54.    0.5   0.3   0.15
   998.321    1.7   1.75  1.6  76.   80.   54.    0.5   0.3   0.15
  1024.180    1.7   1.7   1.55 76.   80.   54.    0.5   0.3   0.15
  1025.499    1.7   1.65  1.55 76.   78.   54.    0.5   0.3   0.15
  1026.930    1.75  1.7   1.6  76.   80.   54.    0.5   0.3   0.15
  1031.727    1.7   1.65  1.55 76.   80.   54.    0.5   0.3   0.15
  1086.749    1.75  1.65  1.65 76.   80.   54.    0.5   0.3   0.15
  1091.406    1.75  1.65  1.6  76.   80.   54.    0.5   0.3   0.15
  1156.613    1.7   1.7   1.6  76.   80.   54.    0.5   0.3   0.15
  1176.059    1.7   1.7   1.65 76.   80.   54.    0.5   0.3   0.15
  1192.418    1.7   1.65  1.6  76.   80.   54.    0.5   0.3   0.15
  1291.967    1.7   1.65  1.65 76.   80.   54.    0.5   0.3   0.15
   84.959   1.8  1.75  1.65  76.0  74.0  58.0  0.5  0.3  0.15
   64.473   1.8  1.75  1.65  76.0  74.0  60.0  0.5  0.3  0.15
  225.188   1.8  1.75  1.65  76.0  76.0  54.0  0.5  0.3  0.15
  101.491   1.8  1.75  1.65  76.0  76.0  56.0  0.5  0.3  0.15
   70.573   1.8  1.75  1.65  76.0  76.0  58.0  0.5  0.3  0.15
   73.384   1.8  1.75  1.65  76.0  76.0  60.0  0.5  0.3  0.15
  379.072   1.8  1.75  1.65  76.0  78.0  54.0  0.5  0.3  0.15
  129.329   1.8  1.75  1.65  76.0  78.0  56.0  0.5  0.3  0.15
   80.746   1.8  1.75  1.65  76.0  78.0  58.0  0.5  0.3  0.15
   60.898   1.8  1.75  1.65  76.0  78.0  60.0  0.5  0.3  0.15
  609.213   1.8  1.75  1.65  76.0  80.0  54.0  0.5  0.3  0.15
  231.591   1.8  1.75  1.65  76.0  80.0  56.0  0.5  0.3  0.15
  111.898   1.8  1.75  1.65  76.0  80.0  58.0  0.5  0.3  0.15
   59.808   1.8  1.75  1.65  76.0  80.0  60.0  0.5  0.3  0.15
   94.719   1.8  1.75  1.65  78.0  74.0  54.0  0.5  0.3  0.15
  106.561   1.8  1.75  1.65  78.0  74.0  56.0  0.5  0.3  0.15
   81.823   1.8  1.75  1.65  78.0  74.0  58.0  0.5  0.3  0.15
   16.934   1.8  1.75  1.65  78.0  74.0  60.0  0.5  0.3  0.15
  106.112   1.8  1.75  1.65  78.0  76.0  54.0  0.5  0.3  0.15
   76.807   1.8  1.75  1.65  78.0  76.0  56.0  0.5  0.3  0.15
   75.103   1.8  1.75  1.65  78.0  76.0  58.0  0.5  0.3  0.15
   29.482   1.8  1.75  1.65  78.0  76.0  60.0  0.5  0.3  0.15
  129.383   1.8  1.75  1.65  78.0  78.0  54.0  0.5  0.3  0.15
   84.498   1.8  1.75  1.65  78.0  78.0  56.0  0.5  0.3  0.15
   61.188   1.8  1.75  1.65  78.0  78.0  58.0  0.5  0.3  0.15
   41.638   1.8  1.75  1.65  78.0  78.0  60.0  0.5  0.3  0.15
  248.150   1.8  1.75  1.65  78.0  80.0  54.0  0.5  0.3  0.15
  114.853   1.8  1.75  1.65  78.0  80.0  56.0  0.5  0.3  0.15
   59.499   1.8  1.75  1.65  78.0  80.0  58.0  0.5  0.3  0.15
   36.468   1.8  1.75  1.65  78.0  80.0  60.0  0.5  0.3  0.15
  104.512   1.8  1.75  1.65  80.0  74.0  54.0  0.5  0.3  0.15
   95.404   1.8  1.75  1.65  80.0  74.0  56.0  0.5  0.3  0.15
   22.385   1.8  1.75  1.65  80.0  74.0  58.0  0.5  0.3  0.15
   11.250   1.8  1.75  1.65  80.0  74.0  60.0  0.5  0.3  0.15
   73.678   1.8  1.75  1.65  80.0  76.0  54.0  0.5  0.3  0.15
   92.123   1.8  1.75  1.65  80.0  76.0  56.0  0.5  0.3  0.15
   34.205   1.8  1.75  1.65  80.0  76.0  58.0  0.5  0.3  0.15
    9.067   1.8  1.75  1.65  80.0  76.0  60.0  0.5  0.3  0.15
   85.884   1.8  1.75  1.65  80.0  78.0  54.0  0.5  0.3  0.15
   61.747   1.8  1.75  1.65  80.0  78.0  56.0  0.5  0.3  0.15
   43.112   1.8  1.75  1.65  80.0  78.0  58.0  0.5  0.3  0.15
    8.542   1.8  1.75  1.65  80.0  78.0  60.0  0.5  0.3  0.15
  112.444   1.8  1.75  1.65  80.0  80.0  54.0  0.5  0.3  0.15
   60.779   1.8  1.75  1.65  80.0  80.0  56.0  0.5  0.3  0.15
   40.176   1.8  1.75  1.65  80.0  80.0  58.0  0.5  0.3  0.15
   11.255   1.8  1.75  1.65  80.0  80.0  60.0  0.5  0.3  0.15
   89.468   1.8  1.75  1.65  82.0  74.0  54.0  0.5  0.3  0.15
   34.388   1.8  1.75  1.65  82.0  74.0  56.0  0.5  0.3  0.15
   21.400   1.8  1.75  1.65  82.0  74.0  58.0  0.5  0.3  0.15
   39.220   1.8  1.75  1.65  82.0  74.0  60.0  0.5  0.3  0.15
   79.696   1.8  1.75  1.65  82.0  76.0  54.0  0.5  0.3  0.15
   48.877   1.8  1.75  1.65  82.0  76.0  56.0  0.5  0.3  0.15
