   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
   149.312    1.65  1.5   1.5  85.   75.   65.    0.5   0.35  0.2 
   149.365    1.65  1.5   1.6  85.   75.   60.    0.5   0.15  0.25
   149.375    1.6   1.5   1.5  75.   80.   60.    0.5   0.25  0.25
   149.379    1.65  1.5   1.6  80.   80.   65.    0.5   0.35  0.3 
   149.434    1.65  1.6   1.4  75.   85.   65.    0.5   0.15  0.2 
   149.489    1.65  1.6   1.5  85.   80.   60.    0.5   0.35  0.35
   149.574    1.6   1.4   1.4  80.   80.   55.    0.5   0.15  0.2 
   149.609    1.65  1.4   1.6  85.   75.   60.    0.5   0.2   0.2 
   149.615    1.7   1.6   1.5  85.   75.   65.    0.5   0.25  0.35
   149.630    1.7   1.5   1.5  75.   80.   60.    0.5   0.2   0.25
   149.774    1.7   1.6   1.6  85.   85.   60.    0.5   0.2   0.15
   149.798    1.65  1.5   1.5  80.   75.   65.    0.5   0.15  0.25
   149.949    1.65  1.6   1.5  75.   75.   60.    0.5   0.2   0.25
   149.991    1.6   1.6   1.5  75.   80.   65.    0.5   0.35  0.15
   150.021    1.65  1.4   1.5  75.   75.   55.    0.5   0.15  0.2 
   150.058    1.7   1.6   1.6  80.   85.   60.    0.5   0.2   0.15
   150.129    1.6  1.6  1.5 80.  75.  65.   0.5  0.3  0.2
   150.138    1.6   1.5   1.5  80.   75.   60.    0.5   0.25  0.3 
   150.152    1.65  1.4   1.4  85.   85.   65.    0.5   0.25  0.25
   150.190    1.6   1.6   1.5  75.   80.   60.    0.5   0.35  0.3 
   150.301    1.6  1.4  1.5 75.  85.  60.   0.5  0.2  0.2
   150.326    1.65  1.5   1.4  75.   80.   55.    0.5   0.15  0.2 
   150.338    1.7   1.6   1.5  75.   80.   65.    0.5   0.15  0.25
   150.380    1.65  1.4   1.5  85.   85.   55.    0.5   0.25  0.35
   150.422    1.6   1.5   1.6  85.   75.   55.    0.5   0.2   0.35
   150.442    1.7   1.6   1.6  80.   85.   65.    0.5   0.15  0.3 
   150.467    1.7   1.6   1.5  85.   80.   65.    0.5   0.35  0.2 
   150.476    1.65  1.5   1.6  85.   80.   65.    0.5   0.15  0.35
   150.525    1.7   1.6   1.6  75.   80.   55.    0.5   0.15  0.25
   150.545    1.65  1.6   1.5  75.   85.   65.    0.5   0.2   0.3 
   150.637    1.6   1.4   1.5  75.   85.   60.    0.5   0.15  0.3 
   150.673    1.7   1.4   1.5  75.   75.   55.    0.5   0.2   0.35
   150.942    1.7   1.4   1.5  85.   85.   65.    0.5   0.25  0.25
   150.970    1.6   1.4   1.5  80.   75.   60.    0.5   0.2   0.15
   151.000    1.6   1.6   1.6  80.   75.   65.    0.5   0.35  0.15
   151.050    1.7   1.5   1.5  80.   80.   65.    0.5   0.15  0.15
   151.065    1.7   1.6   1.4  80.   75.   65.    0.5   0.15  0.15
   151.074    1.7   1.6   1.5  85.   80.   55.    0.5   0.15  0.2 
   151.132    1.7   1.5   1.6  80.   80.   65.    0.5   0.15  0.2 
   151.134    1.7   1.6   1.6  80.   80.   55.    0.5   0.15  0.25
   151.152    1.7   1.4   1.5  85.   85.   65.    0.5   0.15  0.3 
   151.317    1.65  1.5   1.4  85.   75.   65.    0.5   0.35  0.15
   151.395    1.7   1.5   1.4  80.   75.   60.    0.5   0.25  0.25
   151.437    1.6   1.6   1.4  85.   85.   65.    0.5   0.35  0.15
   151.455    1.7   1.6   1.6  75.   75.   55.    0.5   0.15  0.25
   151.465    1.65  1.6   1.6  75.   85.   60.    0.5   0.3   0.35
   151.493    1.65  1.6   1.5  85.   85.   55.    0.5   0.25  0.35
   151.561    1.6   1.4   1.5  85.   75.   65.    0.5   0.25  0.2 
   151.572    1.65  1.4   1.4  85.   75.   60.    0.5   0.15  0.2 
   151.603    1.6   1.5   1.6  80.   80.   60.    0.5   0.25  0.2 
   151.682    1.7   1.4   1.4  75.   80.   60.    0.5   0.15  0.25
   151.795    1.6   1.4   1.6  85.   75.   60.    0.5   0.2   0.35
   151.802    1.7   1.5   1.5  80.   75.   65.    0.5   0.15  0.15
   151.832    1.65  1.6   1.5  75.   75.   65.    0.5   0.35  0.2 
   151.909    1.65  1.5   1.5  80.   85.   60.    0.5   0.2   0.35
   151.914    1.65  1.5   1.5  80.   75.   55.    0.5   0.15  0.25
   151.918    1.65  1.6   1.4  85.   75.   60.    0.5   0.2   0.15
   151.921    1.6  1.5  1.6 80.  75.  60.   0.5  0.3  0.2
   151.933    1.7  1.4  1.5 85.  80.  55.   0.5  0.2  0.3
   151.992    1.65  1.6   1.4  75.   80.   60.    0.5   0.35  0.3 
   152.012    1.7   1.6   1.5  75.   80.   60.    0.5   0.15  0.2 
   152.190    1.65  1.5   1.6  85.   85.   65.    0.5   0.15  0.35
   152.229    1.7   1.4   1.5  80.   85.   60.    0.5   0.15  0.3 
   152.257    1.7  1.5  1.5 85.  75.  55.   0.5  0.2  0.2
   152.264    1.65  1.5   1.6  75.   80.   55.    0.5   0.2   0.2 
   152.437    1.7   1.6   1.6  80.   85.   65.    0.5   0.2   0.15
   152.484    1.65  1.5   1.5  80.   75.   65.    0.5   0.35  0.25
   152.488    1.6   1.6   1.4  85.   75.   55.    0.5   0.3   0.15
   152.586    1.65  1.5   1.5  85.   85.   60.    0.5   0.2   0.25
   152.588    1.7   1.5   1.4  75.   80.   55.    0.5   0.2   0.25
   152.643    1.7   1.5   1.5  75.   85.   65.    0.5   0.25  0.35
   152.651    1.6   1.5   1.5  75.   75.   65.    0.5   0.3   0.25
   152.670    1.7   1.4   1.5  75.   80.   60.    0.5   0.15  0.35
   152.693    1.65  1.5   1.5  75.   80.   65.    0.5   0.2   0.15
   152.742    1.65  1.5   1.6  80.   85.   65.    0.5   0.15  0.25
   152.827    1.65  1.6   1.6  75.   75.   60.    0.5   0.35  0.15
   152.902    1.6   1.4   1.6  85.   85.   65.    0.5   0.25  0.35
   152.918    1.7   1.6   1.6  80.   85.   55.    0.5   0.15  0.25
   153.030    1.7   1.4   1.6  85.   75.   55.    0.5   0.15  0.25
   153.055    1.7  1.5  1.4 75.  75.  60.   0.5  0.2  0.2
   153.091    1.65  1.6   1.4  80.   75.   60.    0.5   0.2   0.2 
   153.112    1.65  1.4   1.6  75.   80.   65.    0.5   0.2   0.3 
   153.146    1.65  1.5   1.6  80.   85.   60.    0.5   0.25  0.25
   153.191    1.6   1.6   1.6  85.   85.   60.    0.5   0.35  0.3 
   153.231    1.7   1.4   1.5  75.   80.   60.    0.5   0.2   0.35
   153.242    1.6  1.4  1.4 75.  80.  55.   0.5  0.2  0.2
   153.245    1.7   1.6   1.5  75.   85.   65.    0.5   0.15  0.25
   153.255    1.7   1.6   1.6  85.   85.   65.    0.5   0.2   0.15
   153.509    1.6  1.6  1.4 80.  85.  65.   0.5  0.3  0.3
   153.524    1.6   1.4   1.5  85.   85.   65.    0.5   0.2   0.25
   153.537    1.6   1.5   1.5  85.   80.   65.    0.5   0.35  0.2 
   153.729    1.6   1.6   1.5  75.   80.   55.    0.5   0.3   0.25
   153.751    1.6   1.6   1.4  80.   80.   55.    0.5   0.25  0.2 
   153.774    1.7   1.5   1.5  85.   85.   60.    0.5   0.15  0.15
   153.781    1.6   1.4   1.6  85.   80.   65.    0.5   0.25  0.35
   153.827    1.7   1.4   1.5  85.   80.   65.    0.5   0.15  0.35
   153.832    1.65  1.5   1.4  85.   80.   55.    0.5   0.3   0.25
   153.927    1.65  1.5   1.4  80.   85.   55.    0.5   0.2   0.2 
   153.973    1.6   1.6   1.5  85.   80.   55.    0.5   0.3   0.15
   154.117    1.65  1.6   1.4  85.   85.   60.    0.5   0.3   0.25
   154.137    1.65  1.6   1.5  75.   75.   65.    0.5   0.25  0.3 
   154.209    1.6   1.6   1.6  75.   80.   55.    0.5   0.35  0.2 
   154.214    1.7   1.5   1.6  75.   75.   60.    0.5   0.25  0.15
   154.214    1.65  1.6   1.4  85.   75.   65.    0.5   0.2   0.15
   154.239    1.7   1.4   1.4  85.   80.   65.    0.5   0.2   0.15
   154.287    1.65  1.6   1.6  75.   80.   60.    0.5   0.35  0.2 
   154.321    1.6  1.5  1.4 85.  75.  65.   0.5  0.2  0.2
   154.410    1.6   1.6   1.4  75.   75.   55.    0.5   0.35  0.15
   154.500    1.7   1.5   1.4  85.   75.   65.    0.5   0.25  0.25
   154.523    1.7   1.5   1.6  75.   75.   60.    0.5   0.25  0.2 
   154.550    1.65  1.4   1.6  75.   85.   55.    0.5   0.15  0.2 
   154.631    1.6   1.6   1.6  85.   85.   65.    0.5   0.35  0.15
   154.644    1.7   1.6   1.6  85.   80.   65.    0.5   0.2   0.15
   154.674    1.7   1.6   1.6  85.   80.   55.    0.5   0.15  0.25
   154.730    1.65  1.4   1.5  80.   85.   60.    0.5   0.2   0.35
   154.736    1.65  1.6   1.6  85.   85.   55.    0.5   0.15  0.3 
   154.746    1.65  1.5   1.4  80.   85.   60.    0.5   0.25  0.15
   154.751    1.65  1.6   1.6  75.   80.   65.    0.5   0.25  0.2 
   154.769    1.7   1.4   1.4  85.   85.   65.    0.5   0.2   0.15
   154.803    1.6   1.4   1.5  85.   80.   65.    0.5   0.15  0.3 
   154.825    1.65  1.4   1.6  80.   75.   55.    0.5   0.15  0.15
   154.833    1.65  1.4   1.5  85.   75.   65.    0.5   0.25  0.15
   154.936    1.7   1.6   1.6  75.   80.   65.    0.5   0.2   0.15
   154.949    1.65  1.5   1.6  85.   75.   65.    0.5   0.2   0.35
   154.961    1.7   1.5   1.5  85.   85.   55.    0.5   0.15  0.3 
   154.979    1.7  1.6  1.5 80.  75.  55.   0.5  0.3  0.3
   155.001    1.6   1.6   1.6  75.   85.   60.    0.5   0.25  0.35
   155.036    1.6   1.6   1.5  75.   85.   60.    0.5   0.35  0.15
   155.050    1.65  1.6   1.6  75.   80.   60.    0.5   0.25  0.2 
   155.110    1.7   1.4   1.5  80.   85.   65.    0.5   0.15  0.2 
   155.123    1.6  1.5  1.6 80.  75.  60.   0.5  0.3  0.3
   155.147    1.6   1.5   1.6  85.   85.   55.    0.5   0.3   0.15
   155.148    1.7   1.5   1.5  75.   85.   55.    0.5   0.25  0.35
   155.150    1.6   1.6   1.6  80.   75.   60.    0.5   0.3   0.25
   155.239    1.7   1.6   1.6  75.   85.   60.    0.5   0.2   0.15
   155.245    1.7   1.5   1.6  85.   75.   65.    0.5   0.3   0.35
   155.351    1.7   1.6   1.6  75.   85.   55.    0.5   0.15  0.3 
   155.383    1.65  1.4   1.4  85.   80.   65.    0.5   0.25  0.25
   155.496    1.7   1.5   1.6  85.   75.   55.    0.5   0.2   0.25
   155.514    1.65  1.4   1.6  75.   85.   60.    0.5   0.2   0.15
   155.534    1.65  1.5   1.5  85.   85.   55.    0.5   0.2   0.25
   155.576    1.6   1.5   1.4  80.   75.   65.    0.5   0.3   0.15
   155.679    1.7   1.5   1.5  85.   85.   65.    0.5   0.2   0.15
   155.767    1.6   1.6   1.5  80.   85.   65.    0.5   0.25  0.25
   155.821    1.7   1.6   1.6  85.   85.   55.    0.5   0.15  0.25
   155.914    1.65  1.4   1.6  80.   85.   65.    0.5   0.25  0.35
   155.965    1.65  1.6   1.6  85.   80.   60.    0.5   0.15  0.3 
   155.999    1.6   1.6   1.5  85.   75.   60.    0.5   0.3   0.15
   156.049    1.65  1.5   1.5  75.   80.   60.    0.5   0.2   0.15
   156.076    1.7   1.6   1.6  85.   80.   65.    0.5   0.35  0.15
   156.076    1.65  1.6   1.4  75.   85.   60.    0.5   0.3   0.3 
   156.142    1.6  1.4  1.4 80.  85.  65.   0.5  0.2  0.3
   156.143    1.6   1.6   1.4  85.   80.   60.    0.5   0.35  0.3 
   156.147    1.7   1.6   1.5  75.   85.   60.    0.5   0.35  0.35
   156.200    1.7  1.5  1.4 80.  85.  65.   0.5  0.3  0.3
   156.224    1.7   1.6   1.6  80.   80.   65.    0.5   0.15  0.3 
   156.236    1.7   1.6   1.5  85.   75.   60.    0.5   0.25  0.3 
   156.243    1.6   1.5   1.5  85.   75.   65.    0.5   0.35  0.2 
   156.263    1.6   1.5   1.6  75.   80.   65.    0.5   0.25  0.3 
   156.263    1.6  1.5  1.5 85.  85.  60.   0.5  0.2  0.3
   156.270    1.6   1.5   1.5  75.   80.   65.    0.5   0.25  0.25
   156.365    1.65  1.5   1.5  75.   85.   55.    0.5   0.25  0.35
   156.418    1.7   1.4   1.6  85.   85.   65.    0.5   0.25  0.3 
   156.501    1.6  1.5  1.6 80.  85.  55.   0.5  0.2  0.3
   156.553    1.6   1.4   1.4  75.   85.   60.    0.5   0.2   0.15
   156.636    1.65  1.4   1.5  75.   85.   60.    0.5   0.15  0.15
   156.659    1.7   1.5   1.5  80.   80.   65.    0.5   0.35  0.3 
   156.703    1.65  1.5   1.6  85.   80.   65.    0.5   0.3   0.15
   156.739    1.7   1.6   1.6  85.   75.   60.    0.5   0.2   0.15
   156.767    1.65  1.5   1.5  85.   85.   65.    0.5   0.3   0.25
   156.819    1.65  1.5   1.6  85.   75.   65.    0.5   0.35  0.25
   156.909    1.7   1.6   1.5  80.   75.   65.    0.5   0.25  0.35
   156.952    1.6   1.4   1.6  75.   85.   60.    0.5   0.2   0.25
   156.958    1.7   1.5   1.4  85.   75.   60.    0.5   0.2   0.15
   157.017    1.6   1.6   1.5  80.   80.   60.    0.5   0.25  0.3 
   157.024    1.65  1.5   1.4  85.   75.   55.    0.5   0.3   0.25
   157.050    1.7   1.4   1.4  85.   85.   65.    0.5   0.25  0.25
   157.092    1.7   1.6   1.4  80.   85.   60.    0.5   0.2   0.25
   157.093    1.6  1.5  1.6 85.  75.  60.   0.5  0.3  0.2
   157.098    1.7   1.6   1.4  80.   75.   55.    0.5   0.25  0.25
   157.192    1.6   1.4   1.5  80.   80.   60.    0.5   0.15  0.3 
   157.212    1.65  1.5   1.5  85.   85.   65.    0.5   0.35  0.35
   157.245    1.65  1.5   1.6  80.   80.   55.    0.5   0.15  0.35
   157.352    1.7  1.5  1.6 80.  75.  65.   0.5  0.3  0.3
   157.488    1.65  1.6   1.4  75.   80.   60.    0.5   0.35  0.15
   157.496    1.65  1.5   1.5  80.   85.   65.    0.5   0.25  0.35
   157.499    1.6   1.5   1.6  85.   85.   60.    0.5   0.25  0.35
   157.556    1.6  1.4  1.5 75.  85.  65.   0.5  0.2  0.3
   157.586    1.7   1.4   1.5  85.   85.   65.    0.5   0.15  0.15
   157.783    1.7   1.4   1.4  80.   85.   65.    0.5   0.15  0.15
   157.839    1.65  1.4   1.4  80.   85.   65.    0.5   0.25  0.2 
   157.848    1.65  1.6   1.5  75.   80.   65.    0.5   0.25  0.15
   157.856    1.7   1.6   1.6  85.   75.   65.    0.5   0.2   0.15
   157.863    1.6  1.5  1.6 80.  85.  60.   0.5  0.2  0.3
   157.874    1.6   1.4   1.4  85.   80.   65.    0.5   0.25  0.15
   157.880    1.6   1.6   1.6  85.   75.   55.    0.5   0.35  0.35
   157.897    1.6   1.4   1.5  80.   85.   55.    0.5   0.15  0.3 
   157.944    1.65  1.6   1.5  85.   80.   65.    0.5   0.15  0.25
   157.953    1.7   1.6   1.5  80.   75.   65.    0.5   0.15  0.2 
   158.052    1.6  1.5  1.4 85.  75.  60.   0.5  0.2  0.2
   158.086    1.7   1.4   1.4  80.   80.   60.    0.5   0.2   0.25
   158.100    1.7   1.4   1.6  85.   85.   60.    0.5   0.15  0.2 
   158.113    1.65  1.6   1.5  85.   75.   60.    0.5   0.3   0.35
   158.148    1.65  1.5   1.6  85.   75.   65.    0.5   0.15  0.25
   158.220    1.65  1.6   1.5  80.   75.   55.    0.5   0.35  0.2 
   158.286    1.65  1.5   1.4  80.   75.   65.    0.5   0.15  0.2 
   158.444    1.65  1.5   1.6  80.   75.   55.    0.5   0.2   0.35
   158.455    1.7   1.6   1.5  75.   85.   60.    0.5   0.3   0.15
   158.531    1.65  1.6   1.6  75.   75.   65.    0.5   0.35  0.25
   158.557    1.7   1.6   1.5  80.   85.   65.    0.5   0.25  0.2 
   158.655    1.6   1.5   1.6  75.   80.   60.    0.5   0.25  0.3 
   158.677    1.7   1.6   1.4  80.   85.   65.    0.5   0.15  0.15
   158.695    1.6   1.5   1.5  80.   80.   60.    0.5   0.25  0.3 
   158.721    1.6   1.4   1.4  85.   85.   65.    0.5   0.25  0.2 
   158.761    1.6   1.4   1.5  80.   75.   65.    0.5   0.2   0.15
   158.786    1.6   1.6   1.4  85.   75.   65.    0.5   0.35  0.2 
   158.805    1.65  1.6   1.5  75.   75.   55.    0.5   0.2   0.25
   158.886    1.65  1.4   1.6  75.   75.   65.    0.5   0.15  0.25
   158.892    1.65  1.6   1.6  85.   75.   60.    0.5   0.25  0.35
   158.980    1.7   1.6   1.4  75.   85.   60.    0.5   0.15  0.15
   159.025    1.6   1.5   1.4  80.   85.   55.    0.5   0.3   0.15
   159.026    1.7   1.4   1.4  80.   85.   65.    0.5   0.25  0.15
   159.064    1.65  1.4   1.6  80.   75.   55.    0.5   0.15  0.35
   159.083    1.7   1.6   1.6  80.   80.   65.    0.5   0.2   0.15
   159.135    1.6   1.4   1.6  75.   80.   60.    0.5   0.2   0.35
   159.142    1.6  1.5  1.5 75.  80.  60.   0.5  0.2  0.3
   159.181    1.6   1.5   1.4  75.   85.   60.    0.5   0.25  0.15
   159.210    1.6   1.6   1.5  85.   80.   55.    0.5   0.35  0.35
   159.294    1.7   1.6   1.6  75.   85.   55.    0.5   0.15  0.25
   159.334    1.7   1.4   1.4  85.   80.   65.    0.5   0.25  0.25
   159.340    1.65  1.5   1.5  85.   75.   65.    0.5   0.15  0.2 
   159.363    1.65  1.6   1.5  85.   75.   55.    0.5   0.35  0.15
   159.548    1.7   1.6   1.6  80.   80.   60.    0.5   0.2   0.15
   159.615    1.7   1.4   1.4  75.   80.   60.    0.5   0.15  0.2 
   159.632    1.6   1.4   1.6  75.   85.   65.    0.5   0.2   0.25
   159.682    1.65  1.6   1.6  80.   85.   60.    0.5   0.25  0.35
   159.684    1.6   1.4   1.5  80.   75.   55.    0.5   0.2   0.15
   159.686    1.65  1.6   1.5  80.   80.   55.    0.5   0.15  0.25
   159.808    1.7   1.6   1.5  80.   75.   60.    0.5   0.25  0.35
   159.834    1.6  1.6  1.6 75.  80.  55.   0.5  0.3  0.3
   159.968    1.6   1.5   1.5  85.   75.   60.    0.5   0.3   0.15
   160.077    1.6   1.4   1.6  80.   85.   65.    0.5   0.2   0.15
   160.094    1.7   1.4   1.5  80.   85.   55.    0.5   0.25  0.35
   160.131    1.6   1.5   1.5  75.   85.   55.    0.5   0.25  0.2 
   160.133    1.6   1.6   1.5  75.   80.   60.    0.5   0.25  0.3 
   160.140    1.7   1.4   1.5  85.   80.   55.    0.5   0.2   0.35
   160.233    1.7   1.5   1.5  85.   75.   65.    0.5   0.2   0.35
   160.272    1.6   1.6   1.6  75.   80.   55.    0.5   0.25  0.35
   160.286    1.7   1.4   1.5  75.   80.   55.    0.5   0.15  0.25
   160.350    1.6   1.4   1.4  85.   80.   65.    0.5   0.25  0.2 
   160.486    1.6   1.5   1.5  80.   75.   60.    0.5   0.3   0.15
   160.580    1.65  1.4   1.5  75.   75.   65.    0.5   0.15  0.2 
   160.590    1.65  1.5   1.4  85.   85.   65.    0.5   0.2   0.2 
   160.612    1.6   1.4   1.6  80.   80.   60.    0.5   0.2   0.35
   160.647    1.6  1.5  1.5 75.  80.  60.   0.5  0.3  0.2
   160.665    1.6  1.5  1.4 80.  85.  60.   0.5  0.3  0.3
   160.780    1.65  1.4   1.6  80.   80.   55.    0.5   0.15  0.35
   160.915    1.65  1.6   1.5  75.   80.   60.    0.5   0.25  0.15
   161.020    1.6   1.5   1.6  80.   75.   60.    0.5   0.2   0.35
   161.039    1.65  1.4   1.4  85.   75.   55.    0.5   0.15  0.2 
   161.045    1.65  1.5   1.6  75.   80.   55.    0.5   0.15  0.3 
   161.053    1.6  1.5  1.5 80.  85.  55.   0.5  0.2  0.3
   161.066    1.7   1.4   1.6  80.   85.   60.    0.5   0.15  0.25
   161.104    1.65  1.5   1.6  80.   85.   60.    0.5   0.2   0.35
   161.299    1.65  1.6   1.6  80.   75.   60.    0.5   0.35  0.2 
   161.302    1.7   1.6   1.5  80.   85.   55.    0.5   0.25  0.2 
   161.312    1.65  1.5   1.5  80.   80.   65.    0.5   0.35  0.25
   161.318    1.65  1.5   1.6  85.   75.   65.    0.5   0.3   0.3 
   161.324    1.6   1.5   1.5  75.   75.   55.    0.5   0.3   0.15
   161.354    1.65  1.4   1.6  75.   80.   65.    0.5   0.15  0.2 
   161.379    1.7   1.4   1.4  80.   80.   60.    0.5   0.15  0.15
   161.434    1.6  1.6  1.5 75.  75.  55.   0.5  0.3  0.3
   161.452    1.6   1.5   1.4  85.   75.   60.    0.5   0.3   0.15
   161.491    1.65  1.6   1.6  80.   75.   55.    0.5   0.25  0.35
   161.578    1.6   1.4   1.5  85.   75.   55.    0.5   0.15  0.25
   161.634    1.65  1.6   1.4  80.   85.   60.    0.5   0.35  0.3 
   161.683    1.6   1.6   1.4  80.   85.   55.    0.5   0.35  0.2 
   161.688    1.7   1.5   1.6  80.   85.   65.    0.5   0.3   0.15
   161.739    1.7   1.5   1.5  80.   75.   65.    0.5   0.2   0.35
   161.835    1.6   1.5   1.5  75.   85.   65.    0.5   0.25  0.2 
   161.964    1.65  1.5   1.5  80.   80.   65.    0.5   0.15  0.2 
   162.001    1.6  1.5  1.4 75.  75.  60.   0.5  0.3  0.2
   162.013    1.7   1.4   1.5  75.   85.   60.    0.5   0.15  0.25
   162.024    1.6   1.5   1.6  75.   75.   65.    0.5   0.25  0.35
   162.046    1.7  1.6  1.4 75.  75.  60.   0.5  0.2  0.2
   162.103    1.65  1.6   1.5  75.   80.   60.    0.5   0.35  0.15
   162.111    1.7   1.6   1.6  85.   80.   60.    0.5   0.2   0.15
   162.159    1.7   1.6   1.5  85.   85.   55.    0.5   0.35  0.35
   162.200    1.65  1.5   1.6  80.   75.   65.    0.5   0.15  0.3 
   162.200    1.6   1.6   1.4  85.   80.   65.    0.5   0.35  0.3 
   162.282    1.7   1.6   1.5  75.   75.   65.    0.5   0.15  0.2 
   162.338    1.7   1.6   1.4  85.   85.   65.    0.5   0.3   0.25
   162.384    1.7   1.4   1.5  75.   85.   55.    0.5   0.25  0.35
   162.410    1.65  1.6   1.4  75.   75.   65.    0.5   0.2   0.2 
   162.444    1.65  1.6   1.4  80.   80.   55.    0.5   0.3   0.25
   162.447    1.6  1.5  1.6 75.  80.  60.   0.5  0.3  0.3
   162.492    1.6   1.5   1.5  80.   85.   65.    0.5   0.2   0.25
   162.556    1.7  1.5  1.4 80.  80.  65.   0.5  0.3  0.3
   162.601    1.65  1.5   1.6  85.   75.   65.    0.5   0.3   0.15
   162.731    1.65  1.5   1.4  80.   80.   65.    0.5   0.15  0.15
   162.738    1.65  1.6   1.6  85.   75.   55.    0.5   0.2   0.25
   162.785    1.65  1.6   1.6  80.   75.   60.    0.5   0.35  0.15
   162.809    1.7   1.4   1.6  80.   80.   60.    0.5   0.15  0.25
   162.843    1.6   1.4   1.5  75.   80.   60.    0.5   0.2   0.25
   162.885    1.65  1.5   1.4  85.   80.   55.    0.5   0.15  0.2 
   162.887    1.6   1.5   1.4  80.   85.   55.    0.5   0.35  0.3 
   162.950    1.6   1.4   1.4  85.   75.   60.    0.5   0.15  0.2 
   162.989    1.7   1.6   1.5  75.   85.   60.    0.5   0.15  0.2 
   163.015    1.6   1.5   1.5  80.   80.   55.    0.5   0.25  0.15
   163.244    1.6  1.4  1.5 75.  85.  65.   0.5  0.2  0.2
   163.279    1.7   1.4   1.6  80.   75.   65.    0.5   0.25  0.2 
   163.283    1.6   1.6   1.4  80.   80.   55.    0.5   0.3   0.15
   163.296    1.7   1.5   1.5  80.   80.   65.    0.5   0.15  0.25
   163.325    1.6   1.4   1.4  85.   75.   65.    0.5   0.15  0.2 
   163.379    1.6   1.5   1.6  80.   75.   55.    0.5   0.2   0.35
   163.398    1.6  1.5  1.4 75.  75.  65.   0.5  0.3  0.2
   163.433    1.6   1.5   1.5  85.   75.   55.    0.5   0.2   0.25
   163.593    1.65  1.4   1.4  80.   75.   65.    0.5   0.25  0.15
